                2601                   3                   3                   2                   1                   2                   1                   1                   0                   2                   2                   2                  -1                   1                   2                  -1                   7                  21
                2602                   2                   1                   7                   3                   2                   1                   0                   0                   1                   3                   2                  -1                   1                   2                  -1                   8                  20
                2603                   1                   4                   7                   1                   1                   7                   1                   1                   1                   3                   0                  -1                   5                   2                  -1                   2                   9
                2604                   3                   3                   7                   1                   2                   7                   1                   1                   1                   3                   0                  -1                   3                   2                  -1                   7                  18
                2605                   2                   2                   7                   1                   2                   7                   1                   3                   1                   2                   0                  -1                   4                   2                  -1                   6                   9
                2606                   3                   3                   7                   1                   1                   7                   8                   0                   1                   0                   0                  -1                   5                   1                  -1                   1                  21
                2607                   1                   3                   6                   1                   1                   7                   8                   1                   3                   0                   0                  -1                   3                   1                  -1                   5                  19
                2608                   3                   1                   7                   1                   2                   7                   0                   0                   1                   2                   0                  -1                   4                   1                  -1                   8                  27
                2609                   2                   3                   2                   1                   1                   7                   1                   0                   2                   2                   0                  -1                   3                   2                  -1                   8                  20
                2610                   2                   2                   7                   1                   2                   0                   1                   0                   1                   4                   2                  -1                   1                   2                  -1                   1                  20
                2611                   2                   2                   7                   1                   1                   3                   0                   0                   3                   2                   2                  -1                   1                   1                  -1                   5                  19
                2612                   3                   2                   7                   1                   1                   3                   0                   0                   4                   2                   0                  -1                   1                   1                  -1                   2                  22
                2613                   3                   1                   7                   3                   2                   3                   7                   0                   4                   2                   2                  -1                   1                   2                  -1                   5                  16
                2614                   1                   4                   7                   2                   1                   7                   3                   1                   1                   0                   0                  -1                   5                   2                  -1                   6                   8
                2615                   3                   4                   7                   1                   1                   4                   4                   1                   3                   3                   2                  -1                   1                   1                  -1                   1                  21
                2616                   3                   3                   7                   1                   1                   7                   1                   1                   1                   0                   0                  -1                   5                   2                  -1                   2                  17
                2617                   2                   4                   7                   1                   1                   7                   0                   0                   1                   2                   0                  -1                   3                   2                  -1                   5                  27
                2618                   1                   3                   9                   1                   2                   7                   0                   0                   1                   1                   0                  -1                   2                   2                  -1                   2                  98
                2619                   2                   3                   7                   1                   2                   7                   1                   8                   2                   2                   0                  -1                   2                   2                  -1                   5                   9
                2620                   1                   4                   7                   1                   2                   7                   1                   1                   1                   2                   0                  -1                   3                   2                  -1                   1                  12
                2621                   3                   3                   5                   1                   2                   7                   0                   0                   2                   2                   0                  -1                   3                   2                  -1                   5                  13
                2622                   1                   4                   9                   1                   2                   1                   1                   3                   3                   1                   2                  -1                   1                   2                  -1                   5                  18
                2623                   3                   4                   7                   1                   1                   7                   1                   2                   1                   0                   0                  -1                   5                   2                  -1                   1                  15
                2624                   1                   4                   7                   1                   1                   2                   2                   1                   1                   1                   2                  -1                   1                   1                  -1                   1                  21
                2625                   2                   2                   4                   1                   1                   1                   8                   1                   3                   2                   2                  -1                   1                   2                  -1                   1                  15
                2626                   1                   3                   3                   1                   2                   7                   1                   1                   2                   0                   0                  -1                   5                   2                  -1                   2                  20
                2627                   2                   4                   9                   1                   2                   3                   3                   7                   2                   2                   1                  -1                   1                   2                  -1                   2                  20
                2628                   1                   2                   2                   1                   1                   7                   2                   1                   4                   0                   0                  -1                   5                   2                  -1                   1                  21
                2629                   3                   1                   0                   1                   2                   4                   1                   7                   0                   1                   2                  40                   1                   2                  -1                   7                  26
                2630                   1                   4                   3                   1                   2                   7                   0                   0                   4                   4                   0                  -1                   3                   2                  -1                   2                  16
                2631                   3                   2                   3                   3                   2                   7                   1                   0                   3                   1                   0                  -1                   3                   2                  -1                   1                  17
                2632                   2                   4                   0                   3                   1                   7                   3                   3                   3                   0                   0                  -1                   5                   2                  -1                   1                  25
                2633                   1                   1                   5                   2                   1                   0                   1                   0                   4                   1                   2                  -1                   1                   1                  -1                   2                  21
                2634                   3                   4                   2                   1                   1                   3                   2                   3                   3                   0                   2                  -1                   1                   2                  -1                   1                  21
                2635                   2                   3                   9                   1                   2                   7                   3                   7                   1                   2                   0                  -1                   3                   2                  -1                   2                  10
                2636                   3                   3                   4                   3                   1                   7                   1                   4                   1                   0                   0                  -1                   5                   2                  -1                   2                  13
                2637                   2                   4                   4                   1                   2                   2                   3                   3                   2                   0                   2                  -1                   1                   2                  -1                   1                  20
                2638                   1                   3                   3                   1                   1                   7                   1                   0                   1                   3                   0                  -1                   3                   2                  -1                   1                  20
                2639                   3                   3                   4                   1                   2                   1                   1                   7                   1                   2                   0                  -1                   1                   2                  -1                   1                  15
                2640                   2                   2                   5                   1                   1                   4                   1                   1                   2                   2                   2                  -1                   1                   2                  -1                   1                  22
                2641                   2                   2                   3                   1                   2                   7                   0                   0                   1                   3                   0                  -1                   2                   2                  -1                   5                  14
                2642                   2                   4                   0                   1                   2                   7                   4                   4                   3                   0                   0                  -1                   3                   2                  -1                   7                  26
                2643                   2                   2                   5                   2                   2                   7                   1                   7                   1                   0                   0                  -1                   5                   2                  -1                   1                  16
                2644                   3                   3                   4                   1                   2                   7                   1                   0                   0                   3                   0                  -1                   5                   2                  -1                   5                  12
                2645                   2                   2                   2                   1                   2                   1                   1                   1                   1                   2                   2                  -1                   1                   2                  -1                   1                  21
                2646                   3                   2                   4                   1                   2                   7                   1                   1                   1                   3                   0                  -1                   3                   2                  -1                   1                  12
                2647                   2                   8                   7                   1                   2                   7                   1                   1                   1                   1                   0                  -1                   2                   2                  -1                   8                  98
                2648                   1                   3                   9                   1                   2                   1                   1                   7                   2                   4                   2                  -1                   1                   2                  -1                   6                  20
                2649                   1                   3                   4                   1                   1                   3                   1                   1                   1                   2                   2                  -1                   1                   1                  -1                   1                  19
                2650                   3                   3                   2                   1                   1                   1                   1                   1                   1                   2                   2                  -1                   1                   2                  -1                   5                  27
                2651                   2                   3                   4                   1                   2                   7                   1                   4                   1                   0                   0                  -1                   5                   2                  -1                   1                   9
                2652                   1                   1                   4                   1                   2                   7                   2                   1                   1                   4                   0                  -1                   3                   2                  -1                   1                  15
                2653                   3                   3                   4                   1                   2                   0                   0                   0                   1                   3                   2                  -1                   1                   2                  -1                   5                  17
                2654                   2                   3                   1                   1                   1                   1                   1                   1                   2                   3                   2                  -1                   1                   2                  -1                   5                  14
                2655                   1                   3                   9                   1                   2                   4                   4                   1                   3                   3                   2                  -1                   1                   2                  -1                   5                  18
                2656                   3                   3                   4                   1                   1                   1                   1                   1                   1                   3                   2                  -1                   1                   2                  -1                   1                  19
                2657                   2                   2                   7                   3                   1                   3                   0                   0                   1                   2                   2                  -1                   1                   2                  -1                   1                  18
                2658                   3                   2                   4                   1                   2                   7                   0                   0                   0                   3                   0                  -1                   2                   0                  -1                   8                  18
                2659                   2                   4                   4                   1                   2                   7                   0                   0                   2                   1                   0                  -1                   3                   2                  -1                   5                  15
                2660                   2                   3                   9                   1                   2                   2                   3                   2                   3                   2                   2                  -1                   1                   2                  -1                   7                  18
                2661                   2                   1                   4                   1                   1                   1                   0                   7                   1                   7                   2                  -1                   1                   1                  -1                   5                  26
                2662                   2                   1                   8                   3                   2                   7                   7                   1                   1                   3                   0                  -1                   3                   2                  -1                   7                  19
                2663                   2                   3                   4                   1                   1                   3                   0                   0                   1                   4                   2                  -1                   1                   2                  -1                   5                  21
                2664                   1                   8                   8                   1                   2                   7                   1                   1                   1                   0                   0                  -1                   3                   2                  -1                   1                  13
                2665                   1                   2                   4                   1                   2                   7                   1                   1                   1                   3                   0                  -1                   2                   2                  -1                   5                  14
                2666                   3                   3                   4                   3                   2                   7                   0                   7                   1                   8                   0                  -1                   3                   2                  -1                   8                   8
                2667                   2                   3                   4                   1                   2                   3                   7                   1                   3                   0                   2                  -1                   1                   2                  -1                   1                  21
                2668                   1                   1                   4                   3                   2                   7                   0                   1                   0                   6                   0                  -1                   3                   2                  -1                   4                   8
                2669                   1                   3                   4                   3                   2                   4                   4                   4                   4                   5                   2                  -1                   1                   2                  -1                   4                  23
                2670                   3                   3                   4                   1                   1                   3                   1                   1                   1                   2                   2                  40                   1                   2                  -1                   1                  22
                2671                   2                   3                   4                   1                   2                   7                   3                   1                   1                   0                   0                  -1                   5                   2                  -1                   1                  18
                2672                   3                   2                   7                   1                   1                   3                   1                   1                   3                   2                   2                  -1                   1                   1                  -1                   1                  22
                2673                   2                   2                   4                   3                   2                   7                   1                   7                   0                   4                   0                  -1                   5                   0                  -1                   7                   2
                2674                   1                   2                   4                   3                   2                   7                   1                   7                   0                   7                   0                  -1                   3                   0                  -1                   7                   3
                2675                   3                   4                   8                   3                   2                   3                   1                   2                   4                   2                   2                  -1                   1                   2                  -1                   1                  22
                2676                   2                   1                   4                   3                   2                   7                   1                   1                   0                   6                   0                  -1                   3                   2                  -1                   4                   5
                2677                   3                   3                   4                   1                   1                   7                   1                   1                   1                   2                   0                  -1                   3                   2                  -1                   1                  20
                2678                   2                   2                   4                   1                   2                   7                   1                   7                   1                   3                   0                  -1                   3                   2                  -1                   1                  15
                2679                   1                   2                   4                   1                   1                   7                   8                   1                   3                   0                   0                  -1                   5                   2                  -1                   1                  16
                2680                   1                   2                   5                   1                   2                   7                   0                   0                   0                   3                   0                  -1                   2                   0                  -1                   5                  15
                2681                   1                   3                   4                   1                   2                   1                   1                   1                   1                   0                   1                  -1                   1                   2                  -1                   1                  27
                2682                   2                   3                   4                   1                   1                   1                   1                   1                   1                   0                   2                  -1                   1                   2                  -1                   1                  17
                2683                   3                   3                   4                   1                   1                   7                   7                   8                   0                   6                   0                  -1                   2                   2                  -1                   5                  10
                2684                   2                   3                   4                   1                   2                   7                   1                   1                   1                   0                   0                  -1                   5                   2                  -1                   1                  17
                2685                   1                   2                   4                   1                   2                   1                   1                   1                   1                   3                   2                  -1                   1                   2                  -1                   1                  19
                2686                   2                   3                   3                   1                   2                   1                   1                   1                   2                   2                   2                  -1                   1                   2                  -1                   1                  21
                2687                   1                   3                   3                   1                   1                   7                   1                   1                   1                   3                   0                  -1                   3                   2                  -1                   1                  15
                2688                   2                   3                   3                   1                   2                   1                   3                   7                   1                   3                   2                  -1                   1                   2                  -1                   1                  21
                2689                   2                   2                   3                   1                   1                   7                   0                   0                   0                   2                   0                  -1                   2                   2                  -1                   8                   8
                2690                   1                   3                   3                   1                   1                   1                   0                   0                   0                   3                   2                  -1                   1                   2                  -1                   5                  20
                2691                   3                   2                   4                   1                   2                   3                   1                   1                   1                   0                   1                  -1                   1                   2                  -1                   1                  19
                2692                   2                   1                   3                   3                   1                   1                   1                   8                   0                   2                   2                  -1                   1                   2                  -1                   5                  19
                2693                   1                   2                   3                   1                   1                   3                   0                   0                   1                   2                   2                  -1                   1                   1                  -1                   1                  23
                2694                   3                   3                   3                   1                   2                   7                   1                   1                   3                   2                   0                  -1                   2                   2                  -1                   1                  18
                2695                   2                   3                   3                   1                   1                   1                   1                   1                   4                   2                   2                  -1                   1                   2                  -1                   5                  21
                2696                   1                   3                   3                   1                   1                   3                   2                   1                   3                   3                   2                  -1                   1                   2                  -1                   1                  22
                2697                   3                   3                   4                   1                   1                   3                   2                   1                   4                   2                   2                  -1                   1                   2                  -1                   5                  22
                2698                   2                   1                   4                   1                   2                   3                   1                   1                   4                   4                   2                  -1                   1                   2                  -1                   1                  22
                2699                   1                   2                   3                   1                   2                   7                   0                   7                   4                   2                   0                  -1                   4                   2                  -1                   5                  16
                2700                   3                   2                   3                   1                   1                   7                   1                   1                   1                   1                   0                  -1                   5                   2                  -1                   1                  12
                2701                   2                   2                   3                   1                   2                   1                   7                   7                   1                   1                   2                  -1                   1                   2                  -1                   1                  20
                2702                   3                   3                   3                   1                   1                   7                   7                   1                   1                   0                   0                  -1                   5                   2                  -1                   7                  18
                2703                   1                   2                   3                   1                   2                   7                   0                   0                   0                   2                   0                  -1                   2                   2                  -1                   5                   9
                2704                   3                   3                   3                   1                   2                   7                   1                   1                   1                   2                   0                  -1                   3                   2                  -1                   5                  12
                2705                   1                   2                   3                   1                   1                   7                   0                   7                   0                   4                   0                  -1                   3                   2                  -1                   7                   8
                2706                   1                   3                   3                   1                   2                   1                   2                   1                   3                   3                   2                  -1                   1                   2                  -1                   1                  21
                2707                   2                   1                   9                   3                   2                   2                   1                   7                   1                   4                   2                  -1                   1                   2                  -1                   1                  19
                2708                   1                   3                   3                   1                   2                   7                   7                   1                   3                   1                   0                  -1                   5                   2                  -1                   1                  10
                2709                   3                   3                   3                   1                   1                   3                   1                   3                   3                   2                   2                  -1                   1                   2                  -1                   1                  21
                2710                   2                   2                   3                   3                   2                   7                   1                   1                   1                   4                   0                  -1                   3                   2                  -1                   6                  12
                2711                   3                   3                   3                   1                   2                   7                   1                   1                   3                   0                   0                  -1                   3                   2                  -1                   1                  20
                2712                   3                   2                   3                   1                   2                   7                   0                   0                   1                   3                   0                  -1                   3                   2                  -1                   2                  15
                2713                   2                   2                   3                   1                   2                   7                   0                   7                   1                   3                   0                  -1                   2                   2                  -1                   5                  14
                2714                   1                   2                   3                   2                   1                   1                   7                   1                   1                   1                   2                  -1                   1                   2                  -1                   1                  17
                2715                   3                   4                   3                   1                   1                   2                   3                   4                   3                   0                   1                  -1                   1                   2                  -1                   1                  19
                2716                   2                   3                   3                   1                   2                   7                   1                   1                   1                   0                   0                  -1                   5                   2                  -1                   2                  14
                2717                   1                   4                   3                   1                   2                   1                   1                   1                   3                   2                   2                  -1                   1                   2                  -1                   1                  20
                2718                   3                   4                   3                   1                   2                   2                   2                   2                   3                   0                   2                  -1                   1                   2                  -1                   1                  21
                2719                   2                   4                   3                   1                   1                   1                   1                   8                   0                   2                   2                  -1                   1                   2                  -1                   5                  11
                2720                   1                   4                   3                   1                   2                   1                   3                   1                   2                   2                   2                  60                   1                   2                  -1                   7                  20
                2721                   3                   1                   3                   1                   2                   1                   1                   3                   3                   1                   2                  -1                   1                   2                  -1                   1                  21
                2722                   3                   2                   3                   1                   1                   7                   8                   1                   1                   2                   0                  -1                   5                   2                  -1                   2                  15
                2723                   2                   3                   3                   1                   2                   0                   0                   0                   1                   5                   2                  -1                   1                   2                  -1                   7                  18
                2724                   1                   4                   3                   1                   2                   7                   1                   1                   3                   1                   0                  -1                   2                   2                  -1                   1                  17
                2725                   3                   3                   3                   1                   1                   1                   0                   8                   1                   4                   2                  -1                   1                   2                  -1                   5                   2
